h1x_velocity,h1y_velocity,h1z_velocity,h2x_velocity,h2y_velocity,h2z_velocity,center_x,center_y,center_z,center_x_velocity,center_y_velocity,center_z_velocity,h1x_position,h1y_position,h1z_position,h2x_position,h2y_position,h2z_position,hand1_to_center,hand2_to_center,time
0.102771,0.011129,-0.039936,-0.119658,0.039819,-0.357971,-0.006144,-0.197046,1.014763,-0.008444,0.025474,-0.198952,-0.269707,-0.206806,1.028001,0.257418,-0.187286,1.001525,-0.104984,-0.104984,356
0.146813,0.031724,-0.032705,-0.101423,-0.011842,0.008554,-0.005388,-0.196715,1.014360,0.022695,0.009941,-0.012077,-0.264813,-0.205749,1.026910,0.254037,-0.187680,1.001810,-0.149235,-0.149235,357
0.219348,-0.030703,-0.044160,-0.158246,0.015709,-0.009756,-0.004370,-0.196965,1.013462,0.030551,-0.007497,-0.026958,-0.257501,-0.206772,1.025438,0.248762,-0.187157,1.001485,-0.219837,-0.219837,358
0.247181,0.040997,-0.070603,-0.232650,0.034334,-0.041181,-0.004127,-0.195709,1.011599,0.007265,0.037665,-0.055894,-0.249262,-0.205406,1.023085,0.241007,-0.186012,1.000112,-0.251639,-0.251639,359
0.307382,0.063659,-0.108697,-0.303344,0.061780,-0.050168,-0.004060,-0.193618,1.008951,0.002019,0.062719,-0.079429,-0.239016,-0.203284,1.019462,0.230895,-0.183953,0.998440,-0.314284,-0.314284,360
0.339463,0.142637,-0.038120,-0.362673,0.067644,-0.073675,-0.004447,-0.190114,1.007088,-0.011605,0.105141,-0.055897,-0.227700,-0.198529,1.018191,0.218806,-0.181698,0.995984,-0.346062,-0.346062,361
0.317768,0.259064,0.109259,-0.368550,0.089229,-0.060307,-0.005293,-0.184309,1.007904,-0.025391,0.174146,0.024476,-0.217108,-0.189894,1.021833,0.206521,-0.178724,0.993974,-0.316620,-0.316620,362
0.297715,0.223571,0.071493,-0.346443,0.076143,-0.081589,-0.006105,-0.179314,1.007735,-0.024364,0.149856,-0.005050,-0.207184,-0.182441,1.024216,0.194973,-0.176186,0.991254,-0.294310,-0.294310,363
0.297715,0.223571,0.071493,-0.346443,0.076143,-0.081589,-0.006105,-0.179314,1.007735,-0.024364,0.149856,-0.005050,-0.207184,-0.182441,1.024216,0.194973,-0.176186,0.991254,-0.294310,-0.294310,364
0.277146,0.180313,0.058537,-0.306357,0.073936,-0.050756,-0.006592,-0.175076,1.007865,-0.014606,0.127125,0.003891,-0.197946,-0.176431,1.026167,0.184761,-0.173721,0.989562,-0.271577,-0.271577,365
0.233188,0.118243,0.047929,-0.237330,0.046273,-0.089416,-0.006661,-0.172334,1.007174,-0.002071,0.082258,-0.020742,-0.190173,-0.172489,1.027765,0.176850,-0.172179,0.986582,-0.226488,-0.226488,366
0.183225,0.097188,0.039243,-0.188334,0.035858,-0.057347,-0.006747,-0.170117,1.006872,-0.002554,0.066523,-0.009055,-0.184066,-0.169250,1.029073,0.170573,-0.170984,0.984670,-0.176456,-0.176456,367
0.117215,0.101902,0.032115,-0.145451,0.030496,-0.062817,-0.007217,-0.167910,1.006360,-0.014118,0.066200,-0.015349,-0.180158,-0.165853,1.030144,0.165724,-0.169967,0.982576,-0.110538,-0.110538,368
0.177706,-0.158114,-0.130219,-0.096814,0.015993,-0.051434,-0.005869,-0.170279,1.003332,0.040446,-0.071061,-0.090827,-0.174235,-0.171124,1.025803,0.162497,-0.169434,0.980862,-0.192582,-0.192582,369
0.060791,0.104648,0.067853,-0.065709,0.024805,0.005770,-0.005951,-0.168121,1.004560,-0.002459,0.064727,0.036811,-0.172209,-0.167635,1.028065,0.160307,-0.168607,0.981054,-0.050391,-0.050391,370
0.025049,0.106555,0.055572,-0.040296,0.005237,-0.011346,-0.006205,-0.166258,1.005297,-0.007623,0.055895,0.022112,-0.171374,-0.164083,1.029917,0.158964,-0.168433,0.980676,-0.015193,-0.015193,371
-0.004073,0.070992,0.045476,-0.002861,0.022219,0.006786,-0.006321,-0.164704,1.006168,-0.003467,0.046605,0.026132,-0.171509,-0.161717,1.031433,0.158868,-0.167692,0.980902,0.012169,0.012169,372
0.001856,-0.004543,0.001459,0.022752,0.010907,0.021704,-0.005910,-0.164598,1.006554,0.012304,0.003182,0.011580,-0.171448,-0.161868,1.031482,0.159627,-0.167328,0.981626,-0.001692,-0.001692,373
-0.018948,-0.069169,-0.051638,0.052938,0.025106,0.034003,-0.005344,-0.165333,1.006260,0.016995,-0.022031,-0.008816,-0.172079,-0.164174,1.029760,0.161391,-0.166491,0.982759,0.011080,0.011080,374
-0.039666,-0.124530,-0.111176,0.086563,0.002102,0.044194,-0.004562,-0.167373,1.005143,0.023449,-0.061214,-0.033492,-0.173401,-0.168325,1.026055,0.164277,-0.166421,0.984232,0.026396,0.026396,375
-0.088021,-0.088190,-0.073965,0.118959,-0.009832,0.019845,-0.004047,-0.169007,1.004241,0.015469,-0.049011,-0.027058,-0.176335,-0.171265,1.023589,0.168242,-0.166749,0.984894,0.080359,0.080359,376
-0.123884,-0.106606,-0.077616,0.147167,-0.016503,0.016235,-0.003659,-0.171059,1.003218,0.011641,-0.061554,-0.030692,-0.180465,-0.174818,1.021002,0.173148,-0.167299,0.985435,0.117723,0.117723,377
-0.156356,-0.115916,-0.063554,0.173073,-0.012655,0.062647,-0.003380,-0.173202,1.003203,0.008358,-0.064285,-0.000454,-0.185677,-0.178682,1.018883,0.178917,-0.167721,0.987523,0.153737,0.153737,378
-0.171126,-0.105798,-0.017799,0.200884,-0.023496,0.034733,-0.002884,-0.175356,1.003486,0.014879,-0.064647,0.008469,-0.191381,-0.182209,1.018290,0.185613,-0.168504,0.988681,0.172927,0.172927,379
-0.198475,-0.099749,0.002725,0.217180,-0.022733,0.061651,-0.002572,-0.177398,1.004558,0.009352,-0.061241,0.032187,-0.197997,-0.185534,1.018381,0.192852,-0.169262,0.990736,0.202141,0.202141,380
-0.244327,-0.038669,0.002224,0.231535,-0.006896,0.101032,-0.002785,-0.178157,1.006279,-0.006396,-0.022782,0.051631,-0.206141,-0.186823,1.018455,0.200570,-0.169492,0.994104,0.245446,0.245446,381
-0.236085,-0.052401,0.001813,0.252056,-0.008056,0.082726,-0.002519,-0.179165,1.007688,0.007985,-0.030228,0.042268,-0.214010,-0.188569,1.018515,0.208972,-0.169760,0.996861,0.237962,0.237962,382
-0.230253,-0.051228,0.018883,0.248075,-0.005098,0.101960,-0.002222,-0.180104,1.009702,0.008911,-0.028163,0.060421,-0.221686,-0.190277,1.019145,0.217241,-0.169930,1.000260,0.232975,0.232975,383
-0.218260,-0.047231,0.032948,0.242462,-0.021137,0.083499,-0.001819,-0.181243,1.011643,0.012101,-0.034185,0.058222,-0.228961,-0.191851,1.020243,0.225323,-0.170635,1.003043,0.221314,0.221314,384
-0.198755,-0.054407,0.026979,0.243216,-0.025033,0.103004,-0.001078,-0.182567,1.013810,0.022231,-0.039720,0.064995,-0.235586,-0.193665,1.021142,0.233430,-0.171469,1.006477,0.201849,0.201849,385
-0.177733,-0.038565,0.039704,0.229448,-0.040946,0.101856,-0.000216,-0.183892,1.016169,0.025857,-0.039756,0.070778,-0.241510,-0.194950,1.022466,0.241078,-0.172834,1.009872,0.180286,0.180286,386
-0.153401,-0.046724,0.032512,0.214785,-0.029891,0.100991,0.000807,-0.185169,1.018394,0.030692,-0.038307,0.066751,-0.246624,-0.196508,1.023550,0.248238,-0.173831,1.013238,0.156022,0.156022,387
-0.132500,-0.044617,0.026608,0.195733,-0.022465,0.082673,0.001861,-0.186287,1.020215,0.031617,-0.033541,0.054638,-0.251040,-0.197995,1.024437,0.254762,-0.174579,1.015994,0.134846,0.134846,388
-0.111847,-0.040941,0.021787,0.170639,-0.029054,0.085423,0.002841,-0.187454,1.022002,0.029396,-0.034997,0.053608,-0.254769,-0.199360,1.025163,0.260450,-0.175548,1.018842,0.113877,0.113877,389
-0.078323,-0.028145,0.017842,0.132790,-0.052993,0.052203,0.003749,-0.188806,1.023170,0.027233,-0.040569,0.035019,-0.257380,-0.200298,1.025758,0.264877,-0.177314,1.020582,0.079658,0.079658,390
-0.033047,-0.011059,-0.003004,0.076219,-0.041992,0.078310,0.004468,-0.189690,1.024425,0.021586,-0.026526,0.037655,-0.258481,-0.200667,1.025657,0.267417,-0.178714,1.023192,0.033465,0.033465,391
0.039407,0.009257,-0.002460,0.004843,-0.056937,0.046284,0.005206,-0.190485,1.025155,0.022125,-0.023839,0.021912,-0.257167,-0.200358,1.025575,0.267579,-0.180612,1.024735,-0.039731,-0.039731,392
0.144787,-0.015239,-0.019519,-0.070712,-0.040086,0.020174,0.006440,-0.191407,1.025166,0.037038,-0.027663,0.000329,-0.252341,-0.200866,1.024925,0.265222,-0.181948,1.025407,-0.144116,-0.144116,393
0.198820,-0.026369,-0.050644,-0.124469,-0.041109,-0.001098,0.007679,-0.192532,1.024304,0.037176,-0.033739,-0.025871,-0.245714,-0.201745,1.023237,0.261073,-0.183318,1.025371,-0.197516,-0.197516,394
0.226685,-0.003716,-0.024183,-0.163405,-0.032923,-0.035799,0.008734,-0.193142,1.023304,0.031640,-0.018319,-0.029991,-0.238158,-0.201869,1.022431,0.255626,-0.184416,1.024177,-0.226325,-0.226325,395
0.216397,0.018431,0.015095,-0.168330,-0.026563,-0.046577,0.009535,-0.193278,1.022779,0.024033,-0.004066,-0.015743,-0.230945,-0.201254,1.022934,0.250015,-0.185301,1.022625,-0.216879,-0.216879,396
0.198399,-0.001110,-0.022531,-0.146098,-0.023118,-0.072370,0.010407,-0.193682,1.021198,0.026151,-0.012115,-0.047450,-0.224331,-0.201291,1.022183,0.245145,-0.186072,1.020212,-0.198352,-0.198352,397
0.169133,0.010158,-0.018457,-0.121999,-0.016421,-0.059259,0.011192,-0.193786,1.019902,0.023567,-0.003131,-0.038860,-0.218693,-0.200953,1.021567,0.241078,-0.186619,1.018237,-0.169497,-0.169497,398
0.140569,0.002804,-0.032387,-0.105036,-0.009408,-0.048509,0.011785,-0.193896,1.018554,0.017766,-0.003302,-0.040448,-0.214008,-0.200859,1.020488,0.237577,-0.186933,1.016620,-0.140860,-0.140860,399
0.116990,-0.004651,-0.026522,-0.087801,-0.003882,-0.039722,0.012271,-0.194038,1.017450,0.014594,-0.004267,-0.033120,-0.210108,-0.201014,1.019604,0.234650,-0.187062,1.015296,-0.117038,-0.117038,400
0.095328,0.007711,-0.021712,-0.068740,0.009280,-0.032523,0.012714,-0.193755,1.016546,0.013294,0.008495,-0.027119,-0.206931,-0.200757,1.018880,0.232359,-0.186753,1.014212,-0.095750,-0.095750,401
0.076687,0.024139,-0.000501,-0.052652,0.009329,-0.026622,0.013115,-0.193197,1.016094,0.012017,0.016734,-0.013561,-0.204374,-0.199953,1.018863,0.230604,-0.186442,1.013325,-0.077399,-0.077399,402
0.062812,0.014503,-0.017678,-0.038039,0.006785,-0.021815,0.013528,-0.192843,1.015436,0.012386,0.010644,-0.019745,-0.202281,-0.199469,1.018274,0.229336,-0.186216,1.012597,-0.063454,-0.063454,403
0.053493,0.007653,0.002800,-0.029274,0.012506,-0.017842,0.013931,-0.192507,1.015185,0.012109,0.010080,-0.007521,-0.200498,-0.199214,1.018368,0.228360,-0.185799,1.012003,-0.053658,-0.053658,404
0.037907,0.019137,0.019684,-0.016019,0.017717,0.002460,0.014296,-0.191892,1.015554,0.010944,0.018427,0.011072,-0.199234,-0.198576,1.019024,0.227826,-0.185208,1.012085,-0.038162,-0.038162,405
0.024084,0.009456,0.016118,-0.004343,0.012403,0.001996,0.014625,-0.191528,1.015856,0.009870,0.010930,0.009055,-0.198431,-0.198261,1.019561,0.227682,-0.184795,1.012151,-0.024087,-0.024087,406
0.010264,-0.004419,-0.021468,0.008343,-0.008890,-0.015410,0.014935,-0.191750,1.015241,0.009304,-0.006655,-0.018439,-0.198089,-0.198408,1.018845,0.227960,-0.185091,1.011638,-0.010483,-0.010483,407
-0.003376,-0.016662,-0.000304,0.023946,-0.004365,0.004438,0.015278,-0.192100,1.015310,0.010285,-0.010514,0.002067,-0.198202,-0.198964,1.018835,0.228758,-0.185237,1.011786,0.003904,0.003904,408
-0.025573,-0.025662,-0.017534,0.039652,-0.003296,0.003637,0.015513,-0.192583,1.015079,0.007039,-0.014479,-0.006945,-0.199054,-0.199819,1.018251,0.230080,-0.185347,1.011907,0.026162,0.026162,409
-0.044175,-0.028589,-0.014352,0.062914,-0.014438,0.002983,0.015825,-0.193300,1.014889,0.009370,-0.021514,-0.005686,-0.200526,-0.200772,1.017772,0.232177,-0.185828,1.012006,0.044940,0.044940,410
-0.074102,-0.021818,-0.011744,0.082884,-0.020167,0.019605,0.015971,-0.194000,1.015020,0.004391,-0.020992,0.003930,-0.202997,-0.201499,1.017381,0.234940,-0.186500,1.012660,0.074675,0.074675,411
-0.087154,-0.028654,0.007660,0.100771,-0.022022,-0.001112,0.016198,-0.194844,1.015129,0.006809,-0.025338,0.003272,-0.205902,-0.202455,1.017636,0.238299,-0.187234,1.012623,0.088165,0.088165,412
-0.086654,-0.065408,0.006269,0.105585,-0.010761,0.016254,0.016514,-0.196114,1.015505,0.009466,-0.038084,0.011265,-0.208790,-0.204635,1.017845,0.241818,-0.187593,1.013164,0.089124,0.089124,413
-0.101095,-0.047790,0.057632,0.109266,-0.010666,0.030581,0.016650,-0.197088,1.016975,0.004086,-0.029228,0.044103,-0.212160,-0.206228,1.019766,0.245460,-0.187949,1.014184,0.103616,0.103616,414
-0.119832,-0.053627,0.047185,0.118983,-0.018108,0.042436,0.016636,-0.198284,1.018469,-0.000425,-0.035868,0.044811,-0.216154,-0.208015,1.021339,0.249426,-0.188552,1.015598,0.122539,0.122539,415
-0.159447,0.006956,0.021014,0.125016,0.000388,0.052246,0.016062,-0.198161,1.019690,-0.017216,0.003673,0.036632,-0.221469,-0.207784,1.022040,0.253594,-0.188539,1.017340,0.159235,0.159235,416
-0.162276,-0.005053,0.034826,0.122237,-0.010281,0.042758,0.015395,-0.198417,1.020983,-0.020020,-0.007668,0.038792,-0.226879,-0.207952,1.023200,0.257668,-0.188882,1.018765,0.162661,0.162661,417
-0.163932,-0.005460,0.028510,0.121961,-0.003364,0.052636,0.014695,-0.198564,1.022335,-0.020985,-0.004412,0.040573,-0.232343,-0.208134,1.024151,0.261734,-0.188994,1.020520,0.164225,0.164225,418
-0.155790,-0.009074,0.005729,0.115263,-0.002179,0.043087,0.014020,-0.198752,1.023149,-0.020263,-0.005626,0.024408,-0.237536,-0.208436,1.024342,0.265576,-0.189067,1.021956,0.156049,0.156049,419
-0.136411,-0.025319,0.004689,0.096993,0.009731,0.052993,0.013363,-0.199011,1.024110,-0.019709,-0.007794,0.028839,-0.242083,-0.209280,1.024498,0.268809,-0.188742,1.023722,0.137325,0.137325,420
-0.125234,0.003599,0.021461,0.078564,0.006658,0.043398,0.012585,-0.198840,1.025191,-0.023335,0.005128,0.032430,-0.246257,-0.209160,1.025213,0.271428,-0.188520,1.025169,0.124993,0.124993,421
-0.097073,0.003159,0.017563,0.059848,0.004240,0.035527,0.011965,-0.198717,1.026076,-0.018613,0.003700,0.026547,-0.249493,-0.209055,1.025799,0.273422,-0.188379,1.026353,0.096854,0.096854,422
-0.075522,0.017011,-0.003240,0.037616,-0.003024,-0.006248,0.011333,-0.198484,1.025918,-0.018953,0.006993,-0.004746,-0.252011,-0.208488,1.025691,0.274676,-0.188480,1.026145,0.074824,0.074824,423
-0.043346,0.018224,-0.002650,0.013149,-0.000065,-0.005111,0.010830,-0.198181,1.025789,-0.015099,0.009079,-0.003877,-0.253455,-0.207881,1.025602,0.275115,-0.188482,1.025975,0.042651,0.042651,424
-0.001182,0.021776,-0.019659,-0.020270,0.004394,-0.004191,0.010472,-0.197745,1.025391,-0.010726,0.013085,-0.011927,-0.253495,-0.207155,1.024947,0.274439,-0.188336,1.025835,0.000438,0.000438,425
0.056097,0.045079,-0.033481,-0.079907,0.006102,-0.038313,0.010075,-0.196892,1.024194,-0.011905,0.025590,-0.035895,-0.251625,-0.205652,1.023831,0.271775,-0.188132,1.024558,-0.057527,-0.057527,426
0.160727,0.006129,-0.044707,-0.153061,0.018437,-0.048645,0.010203,-0.196483,1.022639,0.003833,0.012283,-0.046678,-0.246267,-0.205448,1.022341,0.266673,-0.187518,1.022936,-0.160791,-0.160791,427
0.219192,0.043789,-0.087787,-0.210945,0.013413,-0.057002,0.010340,-0.195529,1.020225,0.004124,0.028601,-0.072395,-0.238961,-0.203988,1.019415,0.259642,-0.187070,1.021036,-0.220265,-0.220265,428
0.245921,0.049894,-0.088731,-0.254646,0.017464,-0.080699,0.010195,-0.194407,1.017402,-0.004362,0.033679,-0.084715,-0.230764,-0.202325,1.016457,0.251154,-0.186488,1.018346,-0.247078,-0.247078,429
0.257065,0.086471,-0.055808,-0.267881,0.019514,-0.082937,0.010015,-0.192640,1.015089,-0.005408,0.052992,-0.069373,-0.222195,-0.199443,1.014597,0.242224,-0.185838,1.015582,-0.259368,-0.259368,430
0.227516,0.065842,-0.112488,-0.247828,0.012086,-0.101291,0.009676,-0.191341,1.011526,-0.010156,0.038964,-0.106891,-0.214611,-0.197248,1.010847,0.233963,-0.185435,1.012205,-0.228829,-0.228829,431
0.200977,0.066854,-0.092100,-0.219893,0.018476,-0.099474,0.009361,-0.189919,1.008333,-0.009458,0.042665,-0.095787,-0.207912,-0.195019,1.007777,0.226634,-0.184819,1.008889,-0.202255,-0.202255,432
0.169356,0.098836,-0.008608,-0.175900,0.029439,-0.081460,0.009252,-0.187781,1.006832,-0.003272,0.064137,-0.045033,-0.202266,-0.191725,1.007490,0.220770,-0.183838,1.006174,-0.171195,-0.171195,433
0.139945,0.064294,-0.040641,-0.139980,0.049915,-0.033485,0.009251,-0.185878,1.005597,-0.000017,0.057105,-0.037065,-0.197602,-0.189582,1.006135,0.216104,-0.182174,1.005058,-0.141179,-0.141179,434
0.111061,0.054666,-0.016512,-0.110881,0.020985,-0.044067,0.009254,-0.184617,1.004587,0.000090,0.037825,-0.030288,-0.193900,-0.187760,1.005585,0.212408,-0.181475,1.003589,-0.111973,-0.111973,435
0.091048,0.050068,-0.013529,-0.084958,0.018952,-0.019419,0.009356,-0.183467,1.004038,0.003045,0.034510,-0.016476,-0.190865,-0.186091,1.005134,0.209576,-0.180843,1.002942,-0.091769,-0.091769,436
0.072545,0.019309,-0.061029,-0.055705,0.004372,-0.032562,0.009636,-0.183072,1.002478,0.008420,0.011841,-0.046792,-0.188446,-0.185447,1.003100,0.207719,-0.180697,1.001856,-0.072962,-0.072962,437
0.058089,-0.004909,-0.049968,-0.033744,-0.003772,-0.010010,0.010042,-0.183217,1.001478,0.012173,-0.004341,-0.029991,-0.186510,-0.185611,1.001434,0.206595,-0.180823,1.001523,-0.058013,-0.058013,438
0.041144,0.007010,-0.024354,-0.016529,-0.007422,-0.008183,0.010452,-0.183224,1.000936,0.012308,-0.000206,-0.016268,-0.185139,-0.185377,1.000622,0.206044,-0.181070,1.001250,-0.041180,-0.041180,439
0.033194,-0.023345,-0.019957,0.005451,0.003764,0.010039,0.011097,-0.183550,1.000771,0.019323,-0.009791,-0.004960,-0.184032,-0.186155,0.999957,0.206225,-0.180945,1.001585,-0.032796,-0.032796,440
0.006809,-0.008296,0.000324,0.029200,-0.001538,0.008233,0.011697,-0.183714,1.000913,0.018005,-0.004917,0.004277,-0.183805,-0.186432,0.999968,0.207199,-0.180996,1.001859,-0.006694,-0.006694,441
-0.007545,-0.007976,0.050833,0.055743,-0.004568,0.023589,0.012500,-0.183923,1.002154,0.024099,-0.006272,0.037215,-0.184057,-0.186698,1.001662,0.209057,-0.181148,1.002645,0.007530,0.007530,442
-0.037658,-0.020310,0.041614,0.078913,-0.007994,0.036271,0.013188,-0.184395,1.003452,0.020627,-0.014152,0.038939,-0.185312,-0.187375,1.003049,0.211687,-0.181415,1.003854,0.037874,0.037874,443
-0.061350,-0.029407,0.051144,0.100030,-0.022091,0.046763,0.013832,-0.185253,1.005084,0.019340,-0.025749,0.048956,-0.187357,-0.188355,1.004754,0.215022,-0.182151,1.005413,0.061712,0.061712,444
-0.083295,-0.036361,0.024816,0.122623,-0.010885,0.055457,0.014488,-0.186040,1.006422,0.019664,-0.023623,0.040137,-0.190134,-0.189567,1.005581,0.219109,-0.182514,1.007262,0.083806,0.083806,445
-0.113041,-0.065885,0.020295,0.151573,-0.022813,0.045408,0.015130,-0.187519,1.007517,0.019266,-0.044349,0.032852,-0.193902,-0.191763,1.006258,0.224161,-0.183274,1.008775,0.114231,0.114231,446
-0.124060,-0.045152,0.050865,0.168297,-0.015345,0.054467,0.015867,-0.188527,1.009272,0.022119,-0.030249,0.052664,-0.198037,-0.193268,1.007954,0.229771,-0.183786,1.010591,0.124714,0.124714,447
-0.139359,-0.075356,0.058923,0.177183,-0.035080,0.061973,0.016498,-0.190368,1.011287,0.018912,-0.055218,0.060450,-0.202682,-0.195780,1.009918,0.235677,-0.184955,1.012657,0.140806,0.140806,448
-0.163929,-0.033025,0.065646,0.179120,-0.016218,0.085845,0.016751,-0.191188,1.013812,0.007596,-0.024621,0.075746,-0.208146,-0.196881,1.012106,0.241648,-0.185496,1.015518,0.164210,0.164210,449
-0.191699,-0.005542,0.019062,0.183679,-0.029747,0.088009,0.016617,-0.191776,1.015596,-0.004010,-0.017644,0.053533,-0.214536,-0.197065,1.012741,0.247771,-0.186487,1.018452,0.191526,0.191526,450
-0.182214,-0.010307,0.015600,0.183922,-0.010260,0.089886,0.016646,-0.192119,1.017354,0.000854,-0.010284,0.052743,-0.220610,-0.197409,1.013261,0.253902,-0.186829,1.021448,0.182102,0.182102,451
-0.175640,-0.014129,0.030077,0.192339,-0.003564,0.091535,0.016924,-0.192414,1.019381,0.008350,-0.008847,0.060807,-0.226465,-0.197880,1.014264,0.260313,-0.186948,1.024499,0.175242,0.175242,452
-0.164275,-0.011768,0.007331,0.184110,-0.003227,0.093012,0.017255,-0.192664,1.021054,0.009917,-0.007497,0.050172,-0.231941,-0.198272,1.014508,0.266450,-0.187056,1.027599,0.164249,0.164249,453
-0.157533,-0.011064,-0.011169,0.192232,-0.022680,0.076146,0.017833,-0.193226,1.022137,0.017349,-0.016872,0.032487,-0.237192,-0.198641,1.014136,0.272858,-0.187812,1.030138,0.158005,0.158005,454
-0.157533,-0.011064,-0.011169,0.192232,-0.022680,0.076146,0.017833,-0.193226,1.022137,0.017349,-0.016872,0.032487,-0.237192,-0.198641,1.014136,0.272858,-0.187812,1.030138,0.158005,0.158005,455
-0.150142,-0.034860,-0.026218,0.199973,0.000609,0.098820,0.018663,-0.193797,1.023347,0.024915,-0.017125,0.036303,-0.242197,-0.199803,1.013262,0.279523,-0.187791,1.033432,0.151805,0.151805,456
-0.125577,-0.042248,-0.038420,0.187910,-0.004813,0.080899,0.019702,-0.194582,1.024055,0.031166,-0.023530,0.021240,-0.246383,-0.201211,1.011981,0.285787,-0.187952,1.036128,0.128202,0.128202,457
-0.107171,-0.033951,-0.014488,0.178085,-0.013119,0.066254,0.020884,-0.195366,1.024918,0.035457,-0.023535,0.025885,-0.249955,-0.202343,1.011498,0.291723,-0.188389,1.038337,0.108594,0.108594,458
-0.083583,-0.022688,-0.011866,0.154770,0.000550,0.054227,0.022071,-0.195735,1.025624,0.035594,-0.011069,0.021179,-0.252741,-0.203099,1.011103,0.296882,-0.188371,1.040144,0.084669,0.084669,459
-0.066015,-0.008276,-0.009724,0.134507,-0.009374,0.044399,0.023212,-0.196029,1.026201,0.034246,-0.008825,0.017338,-0.254941,-0.203375,1.010779,0.301366,-0.188683,1.041624,0.066647,0.066647,460
-0.044442,-0.009455,-0.007954,0.102941,-0.004642,0.036342,0.024187,-0.196264,1.026675,0.029249,-0.007048,0.014194,-0.256423,-0.203690,1.010514,0.304797,-0.188838,1.042836,0.045060,0.045060,461
-0.015654,0.022844,0.010550,0.056017,-0.003652,0.011480,0.024860,-0.195944,1.027042,0.020181,0.009596,0.011015,-0.256945,-0.202929,1.010865,0.306664,-0.188960,1.043218,0.014454,0.014454,462
0.038310,0.021446,0.008644,0.005508,0.000333,-0.008787,0.025590,-0.195581,1.027039,0.021909,0.010889,-0.000072,-0.255668,-0.202214,1.011153,0.306848,-0.188949,1.042925,-0.039231,-0.039231,463
0.089668,0.037043,-0.026958,-0.048827,0.015251,-0.043205,0.026271,-0.194710,1.025870,0.020421,0.026147,-0.035080,-0.252679,-0.200979,1.010255,0.305220,-0.188440,1.041485,-0.088830,-0.088830,464
0.191001,-0.001064,-0.088881,-0.144245,0.008710,-0.070928,0.027050,-0.194582,1.023206,0.023378,0.003823,-0.079908,-0.246312,-0.201015,1.007292,0.300412,-0.188150,1.039121,-0.185436,-0.185436,465
