h1x_velocity,h1y_velocity,h1z_velocity,h2x_velocity,h2y_velocity,h2z_velocity,center_x,center_y,center_z,center_x_velocity,center_y_velocity,center_z_velocity,h1x_position,h1y_position,h1z_position,h2x_position,h2y_position,h2z_position,hand1_to_center,hand2_to_center,h1x_cg,h1y_cg,h1z_cg,h2x_cg,h2y_cg,h2z_cg,hand_distance,time
-0.057527,0.034726,0.068536,-0.100928,0.049303,0.105552,-0.053717,-0.156313,0.968972,-0.079228,0.042014,0.087045,-0.162313,-0.170948,1.072865,0.054880,-0.141678,0.865079,0.085161,-0.140430,-0.174616,-0.162866,1.086797,0.034938,-0.132868,0.883360,0.302000,1410
-0.066900,0.043947,0.075756,-0.108446,0.047909,0.099406,-0.056639,-0.154782,0.971891,-0.087673,0.045928,0.087579,-0.164543,-0.169483,1.075390,0.051265,-0.140081,0.868393,0.095937,-0.141681,-0.178652,-0.155548,1.090437,0.032248,-0.125923,0.888179,0.300475,1411
-0.076726,0.075780,0.081822,-0.103415,0.076995,0.107599,-0.059642,-0.152236,0.975048,-0.090070,0.076388,0.094711,-0.167101,-0.166957,1.078117,0.047818,-0.137514,0.871980,0.104011,-0.140817,-0.182330,-0.151015,1.094101,0.028295,-0.120861,0.893051,0.299248,1412
-0.082815,0.086692,0.086929,-0.106163,0.090563,0.114595,-0.062791,-0.149281,0.978407,-0.094489,0.088627,0.100762,-0.169862,-0.164067,1.081015,0.044279,-0.134496,0.875799,0.110746,-0.146183,-0.184535,-0.141829,1.097790,0.025938,-0.109282,0.900460,0.298067,1413
-0.079795,0.120931,0.091217,-0.099737,0.137111,0.134109,-0.065784,-0.144981,0.982162,-0.089766,0.129021,0.112664,-0.172521,-0.160036,1.084055,0.040954,-0.129925,0.880270,0.107805,-0.149978,-0.187438,-0.130817,1.097790,0.020973,-0.099165,0.907993,0.296660,1414
-0.081117,0.158897,0.074683,-0.108659,0.167280,0.150760,-0.068947,-0.139544,0.985920,-0.094888,0.163089,0.112721,-0.175225,-0.154739,1.086545,0.037332,-0.124349,0.885295,0.093252,-0.164305,-0.188879,-0.119253,1.101503,0.019839,-0.086300,0.913086,0.294288,1415
-0.074248,0.192979,0.081350,-0.095131,0.206917,0.151130,-0.071769,-0.132879,0.989794,-0.084689,0.199948,0.116240,-0.177700,-0.148307,1.089256,0.034161,-0.117452,0.890333,0.088824,-0.149988,-0.193696,-0.108685,1.105242,0.021143,-0.075795,0.915653,0.292246,1416
-0.086985,0.215467,0.086929,-0.070795,0.226534,0.137690,-0.074399,-0.125513,0.993538,-0.078890,0.221000,0.112309,-0.180600,-0.141125,1.092154,0.031801,-0.109901,0.894922,0.099109,-0.120470,-0.194067,-0.096353,1.109006,0.023976,-0.067866,0.918235,0.291530,1417
-0.073233,0.243472,0.091642,-0.042554,0.228591,0.126776,-0.076329,-0.117645,0.997178,-0.057894,0.236032,0.109209,-0.183041,-0.133009,1.095209,0.030383,-0.102281,0.899148,0.089612,-0.092349,-0.195793,-0.087342,1.116612,0.025347,-0.061004,0.918235,0.291434,1418
-0.069344,0.248341,0.116390,-0.027386,0.224466,0.103785,-0.077941,-0.109765,1.000848,-0.048365,0.236404,0.110089,-0.185352,-0.124731,1.099088,0.029470,-0.094799,0.902608,0.103642,-0.066823,-0.197910,-0.078854,1.120455,0.029009,-0.055701,0.920832,0.292659,1419
-0.068295,0.249484,0.116193,-0.002507,0.212619,0.099111,-0.079121,-0.102063,1.004436,-0.035401,0.231051,0.107653,-0.187629,-0.116415,1.102962,0.029386,-0.087712,0.905911,0.103745,-0.047435,-0.197929,-0.073635,1.120455,0.032100,-0.052340,0.920832,0.294530,1420
-0.056009,0.232638,0.095125,0.014759,0.192356,0.081130,-0.079809,-0.094980,1.007374,-0.020625,0.212497,0.088127,-0.189496,-0.108660,1.106132,0.029878,-0.081300,0.908616,0.083354,-0.025380,-0.200032,-0.070197,1.124323,0.035049,-0.049446,0.920832,0.296456,1421
-0.057299,0.209166,0.098931,0.028120,0.173223,0.066433,-0.080295,-0.088607,1.010130,-0.014590,0.191194,0.082684,-0.191406,-0.101688,1.109430,0.030816,-0.075526,0.910830,0.089941,-0.008065,-0.200301,-0.066215,1.128219,0.037761,-0.047673,0.920832,0.299180,1422
-0.048373,0.192908,0.102167,0.037767,0.151465,0.054395,-0.080472,-0.082867,1.012739,-0.005303,0.172186,0.078278,-0.193018,-0.095258,1.112836,0.032075,-0.070477,0.912643,0.087877,0.004516,-0.200943,-0.064710,1.132142,0.041846,-0.044964,0.920832,0.302255,1423
-0.043098,0.166122,0.104989,0.053137,0.138741,0.044534,-0.080304,-0.077786,1.015231,0.005019,0.152431,0.074762,-0.194455,-0.089720,1.116335,0.033846,-0.065852,0.914128,0.088602,0.021044,-0.202214,-0.065099,1.132142,0.043048,-0.044349,0.918235,0.305906,1424
-0.042198,0.133892,0.085963,0.050040,0.116936,0.022328,-0.080174,-0.073606,1.017036,0.003921,0.125414,0.054148,-0.195861,-0.085257,1.119201,0.035514,-0.061954,0.914872,0.078202,0.031466,-0.201419,-0.067099,1.132142,0.044702,-0.045630,0.915653,0.309561,1425
-0.030222,0.098744,0.070370,0.049963,0.088772,0.004250,-0.079845,-0.070480,1.018280,0.009871,0.093758,0.037308,-0.196869,-0.081966,1.121546,0.037179,-0.058995,0.915014,0.061788,0.041072,-0.200992,-0.070866,1.128219,0.045803,-0.046353,0.915653,0.312989,1426
-0.022427,0.060359,0.036285,0.046898,0.068751,0.003474,-0.079437,-0.068329,1.018943,0.012236,0.064555,0.019881,-0.197616,-0.079954,1.122756,0.038743,-0.056704,0.915130,0.036236,0.037919,-0.201412,-0.076357,1.128219,0.046157,-0.050902,0.913086,0.315460,1427
-0.020640,0.019558,0.029712,0.040320,0.031548,-0.011119,-0.079109,-0.067477,1.019253,0.009840,0.025553,0.009295,-0.198304,-0.079302,1.123746,0.040087,-0.055652,0.914759,0.033554,0.039891,-0.199683,-0.079824,1.124323,0.046328,-0.055494,0.910532,0.317908,1428
-0.007498,-0.002840,0.003133,0.033940,0.000862,-0.022978,-0.078668,-0.067510,1.018922,0.013221,-0.000989,-0.009921,-0.198554,-0.079396,1.123851,0.041218,-0.055623,0.913993,0.007895,0.040624,-0.198865,-0.085874,1.124323,0.044290,-0.062420,0.907993,0.319525,1429
-0.001691,-0.035227,0.002568,0.016705,-0.036962,-0.032632,-0.078418,-0.068713,1.018421,0.007507,-0.036094,-0.015031,-0.198611,-0.080571,1.123936,0.041775,-0.056855,0.912905,0.005561,0.031256,-0.197888,-0.095642,1.116612,0.039456,-0.071869,0.907993,0.320752,1430
0.003928,-0.081962,-0.039822,-0.012609,-0.081643,-0.026713,-0.078563,-0.071440,1.017312,-0.004341,-0.081802,-0.033270,-0.198480,-0.083303,1.122609,0.041354,-0.059577,0.912015,-0.023070,0.002076,-0.195280,-0.099461,1.116612,0.036505,-0.078892,0.907993,0.320052,1431
0.017399,-0.087870,-0.032612,-0.026373,-0.105037,-0.021864,-0.078712,-0.074655,1.016404,-0.004487,-0.096453,-0.027237,-0.197900,-0.086232,1.121522,0.040475,-0.063078,0.911286,-0.028145,-0.012935,-0.194901,-0.107967,1.112796,0.036855,-0.086186,0.905468,0.318681,1432
0.016306,-0.118197,-0.047450,-0.019689,-0.125664,-0.031632,-0.078769,-0.078719,1.015086,-0.001691,-0.121931,-0.039539,-0.197356,-0.090172,1.119940,0.039819,-0.067267,0.910232,-0.035004,-0.002881,-0.193862,-0.113194,1.112796,0.035303,-0.091367,0.905468,0.317418,1433
0.019003,-0.125198,-0.038842,-0.024561,-0.131061,-0.025905,-0.078861,-0.082990,1.014007,-0.002779,-0.128129,-0.032372,-0.196723,-0.094345,1.118645,0.039000,-0.071636,0.909368,-0.030899,-0.010583,-0.192402,-0.115796,1.112796,0.035086,-0.097440,0.902957,0.316035,1434
0.023497,-0.116653,-0.031811,-0.021284,-0.140327,-0.034862,-0.078824,-0.087273,1.012896,0.001107,-0.128490,-0.033338,-0.195939,-0.098233,1.117585,0.038291,-0.076313,0.908206,-0.030505,-0.002420,-0.191972,-0.118576,1.112796,0.030134,-0.104456,0.902957,0.314935,1435
0.021573,-0.110627,-0.026046,-0.044358,-0.153045,-0.028549,-0.079204,-0.091668,1.011986,-0.011393,-0.131836,-0.027298,-0.195220,-0.101921,1.116717,0.036812,-0.081415,0.907254,-0.026153,-0.023785,-0.191597,-0.120831,1.112796,0.029970,-0.107717,0.902957,0.313264,1436
0.019704,-0.102833,-0.021325,-0.037210,-0.143037,-0.023362,-0.079496,-0.095766,1.011241,-0.008753,-0.122935,-0.022345,-0.194564,-0.105349,1.116006,0.035572,-0.086183,0.906476,-0.022552,-0.020556,-0.191637,-0.122978,1.112796,0.029227,-0.111592,0.902957,0.311821,1437
0.015918,-0.095869,-0.017442,-0.034502,-0.138176,-0.019144,-0.079806,-0.099666,1.010631,-0.009292,-0.117023,-0.018293,-0.194033,-0.108544,1.115425,0.034422,-0.090788,0.905838,-0.018000,-0.020362,-0.191607,-0.124622,1.112796,0.031551,-0.113008,0.900460,0.310538,1438
0.013192,-0.087434,-0.014305,-0.015611,-0.120832,-0.029234,-0.079846,-0.103137,1.009905,-0.001209,-0.104133,-0.021769,-0.193593,-0.111459,1.114948,0.033902,-0.094816,0.904863,-0.014677,0.001868,-0.191680,-0.127022,1.112796,0.033346,-0.114693,0.900460,0.310107,1439
0.010405,-0.084632,-0.011702,-0.003018,-0.108092,-0.023945,-0.079723,-0.106349,1.009311,0.003693,-0.096362,-0.017824,-0.193246,-0.114280,1.114558,0.033801,-0.098419,0.904065,-0.011236,0.008517,-0.190903,-0.130275,1.112796,0.033694,-0.119151,0.900460,0.310015,1440
0.012740,-0.086982,-0.009577,-0.000581,-0.112741,-0.019611,-0.079520,-0.109678,1.008825,0.006080,-0.099861,-0.014595,-0.192822,-0.117179,1.114239,0.033782,-0.102177,0.903411,-0.011622,0.007459,-0.189754,-0.132716,1.112796,0.034271,-0.123985,0.900460,0.309874,1441
0.016685,-0.084490,-0.007850,0.002664,-0.118592,-0.016041,-0.079198,-0.113063,1.008427,0.009674,-0.101541,-0.011945,-0.192266,-0.119996,1.113977,0.033870,-0.106130,0.902877,-0.013753,0.007571,-0.186716,-0.137695,1.109006,0.034732,-0.127795,0.900460,0.309666,1442
0.030180,-0.096253,-0.027026,0.004688,-0.117816,-0.013146,-0.078616,-0.116631,1.007757,0.017434,-0.107034,-0.020084,-0.191260,-0.123204,1.113076,0.034027,-0.110057,0.902438,-0.036367,0.007374,-0.184366,-0.139266,1.109006,0.036040,-0.131410,0.900460,0.308699,1443
0.037490,-0.087349,-0.022126,0.010951,-0.116118,-0.010752,-0.077809,-0.120022,1.007209,0.024220,-0.101734,-0.016440,-0.190010,-0.126116,1.112338,0.034392,-0.113928,0.902080,-0.038994,0.010732,-0.183884,-0.142063,1.109006,0.039222,-0.132125,0.900460,0.307755,1444
0.033315,-0.086722,-0.018132,0.026266,-0.098955,-0.008810,-0.076816,-0.123116,1.006760,0.029791,-0.092838,-0.013472,-0.188899,-0.129006,1.111734,0.035267,-0.117227,0.901786,-0.033360,0.021383,-0.180847,-0.142766,1.109006,0.039595,-0.132414,0.900460,0.307356,1445
0.043789,-0.074829,-0.014831,0.023533,-0.082592,-0.007210,-0.075694,-0.125740,1.006393,0.033661,-0.078710,-0.011019,-0.187440,-0.131501,1.111240,0.036052,-0.119980,0.901546,-0.039241,0.018976,-0.179068,-0.142116,1.105242,0.038272,-0.135653,0.900460,0.306680,1446
0.045523,-0.057729,-0.032612,0.012075,-0.085231,-0.005906,-0.074734,-0.128123,1.005751,0.028799,-0.071480,-0.019258,-0.185922,-0.133425,1.110153,0.036454,-0.122821,0.901349,-0.053471,0.009876,-0.177379,-0.146273,1.101503,0.038939,-0.134964,0.900460,0.305225,1447
0.046460,-0.069866,-0.047042,0.013513,-0.066036,-0.004832,-0.073735,-0.130388,1.004886,0.029986,-0.067951,-0.025939,-0.184374,-0.135754,1.108585,0.036904,-0.125022,0.901188,-0.063556,0.010820,-0.176926,-0.146579,1.101503,0.039635,-0.134788,0.900460,0.303467,1448
0.040503,-0.058868,-0.038506,0.014850,-0.053110,-0.003954,-0.072812,-0.132254,1.004179,0.027676,-0.055988,-0.021229,-0.183023,-0.137716,1.107301,0.037399,-0.126792,0.901056,-0.053718,0.011615,-0.177036,-0.142818,1.101503,0.038863,-0.138025,0.897977,0.302064,1449
0.032560,-0.027747,-0.031532,0.007960,-0.061085,-0.016744,-0.072137,-0.133735,1.003374,0.020260,-0.044416,-0.024140,-0.181938,-0.138641,1.106250,0.037665,-0.128828,0.900498,-0.044391,0.015257,-0.183271,-0.141253,1.109006,0.050366,-0.141611,0.883360,0.301091,1450
-0.007249,-0.014205,0.014985,0.069070,-0.069517,-0.093205,-0.071106,-0.135130,1.002070,0.030911,-0.041861,-0.039110,-0.182180,-0.139114,1.106749,0.039967,-0.131146,0.897391,0.015918,0.112337,-0.200267,-0.144701,1.124323,0.066741,-0.150929,0.864596,0.305358,1451
-0.098361,-0.030379,0.095565,0.145600,-0.107584,-0.178337,-0.070319,-0.137429,1.000691,0.023620,-0.068982,-0.041385,-0.185458,-0.140127,1.109935,0.044820,-0.134732,0.891447,0.137627,0.226509,-0.222093,-0.144433,1.144075,0.087472,-0.152925,0.842233,0.317482,1452
-0.199216,-0.023417,0.185655,0.231941,-0.098934,-0.267629,-0.069774,-0.139469,0.999325,0.016362,-0.061175,-0.040988,-0.192099,-0.140908,1.116123,0.052552,-0.138030,0.882526,0.272484,0.351717,-0.239622,-0.143558,1.164534,0.120066,-0.155395,0.808762,0.338275,1453
-0.258440,-0.014415,0.263250,0.367147,-0.094433,-0.401142,-0.067962,-0.141283,0.997026,0.054354,-0.054424,-0.068945,-0.200714,-0.141388,1.124898,0.064790,-0.141177,0.869154,0.368770,0.542664,-0.244378,-0.138423,1.177164,0.143159,-0.160211,0.791078,0.368643,1454
-0.237449,0.016126,0.284228,0.426176,-0.103506,-0.424590,-0.064816,-0.142739,0.994687,0.094363,-0.043690,-0.070181,-0.208629,-0.140851,1.134373,0.078996,-0.144627,0.855001,0.368496,0.602483,-0.242668,-0.136845,1.172923,0.158684,-0.158510,0.783464,0.400987,1455
-0.185113,0.021785,0.209645,0.433350,-0.075496,-0.389020,-0.060679,-0.143634,0.991697,0.124119,-0.026856,-0.089688,-0.214799,-0.140124,1.141361,0.093441,-0.147144,0.842034,0.279170,0.583057,-0.238733,-0.134644,1.172923,0.162635,-0.158085,0.779712,0.429718,1456
-0.130155,0.029803,0.171633,0.376281,-0.059499,-0.338920,-0.056577,-0.144129,0.988909,0.123063,-0.014848,-0.083644,-0.219138,-0.139131,1.147082,0.105984,-0.149127,0.830737,0.213580,0.507226,-0.231831,-0.133666,1.164534,0.160063,-0.157580,0.783464,0.453738,1457
-0.069025,0.029720,0.094904,0.294091,-0.045962,-0.257068,-0.052826,-0.144400,0.986207,0.112533,-0.008121,-0.081083,-0.221438,-0.138140,1.150245,0.115787,-0.150659,0.822168,0.116402,0.391136,-0.228327,-0.133668,1.160384,0.154779,-0.156214,0.789161,0.470651,1458
-0.037462,0.024320,0.055132,0.212042,-0.030208,-0.179510,-0.049916,-0.144498,0.984134,0.087290,-0.002944,-0.062188,-0.222687,-0.137330,1.152083,0.122855,-0.151666,0.816184,0.065985,0.277942,-0.228923,-0.136351,1.160384,0.150754,-0.152659,0.793004,0.482113,1459
-0.033912,0.005323,0.045136,0.151715,-0.005395,-0.126048,-0.047953,-0.144499,0.982785,0.058901,-0.000036,-0.040455,-0.223817,-0.137152,1.153588,0.127912,-0.151846,0.811982,0.055908,0.196725,-0.228484,-0.136283,1.160384,0.146196,-0.150712,0.794940,0.490534,1460
-0.025377,0.004728,0.036950,0.099431,0.006169,-0.092681,-0.046719,-0.144318,0.981856,0.037027,0.005448,-0.027866,-0.224663,-0.136995,1.154819,0.131226,-0.151641,0.808893,0.044072,0.135657,-0.228015,-0.135886,1.160384,0.144705,-0.149774,0.794940,0.496525,1461
-0.018224,0.006025,0.030259,0.073297,0.010149,-0.075876,-0.045801,-0.144048,0.981096,0.027536,0.008086,-0.022810,-0.225271,-0.136794,1.155828,0.133669,-0.151302,0.806364,0.034326,0.105110,-0.227670,-0.134451,1.160384,0.144921,-0.149846,0.794940,0.501172,1462
-0.013051,0.012738,0.024780,0.061189,0.007917,-0.062124,-0.044998,-0.143704,0.980474,0.024069,0.010328,-0.018672,-0.225706,-0.136369,1.156654,0.135709,-0.151038,0.804293,0.027002,0.086913,-0.226864,-0.133782,1.156263,0.145204,-0.149987,0.794940,0.504970,1463
-0.006297,0.014072,-0.002128,0.051633,0.005719,-0.050853,-0.044243,-0.143374,0.979591,0.022668,0.009895,-0.026489,-0.225916,-0.135900,1.156583,0.137430,-0.150848,0.802598,0.003439,0.072270,-0.227546,-0.132744,1.156263,0.145707,-0.149471,0.793004,0.507493,1464
-0.008866,0.017161,-0.001738,0.045006,0.007486,-0.052183,-0.043640,-0.142963,0.978692,0.018070,0.012323,-0.026962,-0.226211,-0.135328,1.156525,0.138930,-0.150598,0.800859,0.005650,0.068396,-0.231405,-0.133292,1.156263,0.145151,-0.149835,0.793004,0.509961,1465
-0.028244,0.011072,-0.001420,0.033831,0.004148,-0.042711,-0.043547,-0.142709,0.977956,0.002793,0.007610,-0.022066,-0.227153,-0.134959,1.156478,0.140058,-0.150460,0.799435,0.019586,0.053880,-0.228782,-0.132931,1.156263,0.144318,-0.150034,0.794940,0.512410,1466
-0.008859,0.011031,-0.001180,0.023164,0.002317,-0.024444,-0.043309,-0.142487,0.977529,0.007153,0.006674,-0.012810,-0.227448,-0.134591,1.156438,0.140830,-0.150383,0.798620,0.005868,0.033561,-0.227557,-0.132996,1.156263,0.143346,-0.149759,0.794940,0.513724,1467
-0.000594,0.008673,-0.000955,0.013680,0.003389,-0.020013,-0.043091,-0.142286,0.977180,0.006543,0.006031,-0.010486,-0.227468,-0.134302,1.156407,0.141286,-0.150270,0.797953,0.000029,0.023642,-0.226079,-0.131628,1.152172,0.140986,-0.149882,0.796886,0.514513,1468
0.007555,0.014541,-0.023035,-0.001633,0.002108,-0.005790,-0.042992,-0.142008,0.976699,0.002961,0.008324,-0.014412,-0.227216,-0.133817,1.155639,0.141232,-0.150199,0.797760,-0.020994,0.002794,-0.221732,-0.136488,1.144075,0.131523,-0.149030,0.804764,0.513906,1469
0.029826,-0.014524,-0.062875,-0.052798,0.006358,0.038087,-0.043375,-0.142145,0.976286,-0.011486,-0.004083,-0.012392,-0.226222,-0.134302,1.153543,0.139472,-0.149988,0.799030,-0.065595,-0.064585,-0.213958,-0.137913,1.136092,0.123872,-0.149860,0.814833,0.509566,1470
0.066693,-0.019639,-0.094907,-0.084834,0.000692,0.085934,-0.043677,-0.142460,0.976137,-0.009071,-0.009474,-0.004488,-0.223999,-0.134956,1.150379,0.136644,-0.149964,0.801894,-0.114446,-0.120687,-0.206324,-0.139328,1.128219,0.114253,-0.150934,0.827254,0.501728,1471
0.096117,-0.023775,-0.120510,-0.121766,-0.005269,0.137912,-0.044105,-0.142944,0.976427,-0.012825,-0.014521,0.008701,-0.220795,-0.135749,1.146362,0.132585,-0.150140,0.806491,-0.153445,-0.183130,-0.196742,-0.143292,1.120455,0.105769,-0.150304,0.842233,0.490507,1472
0.130807,-0.041021,-0.140880,-0.145828,-0.000894,0.194356,-0.044355,-0.143643,0.977318,-0.007510,-0.020958,0.026740,-0.216435,-0.137116,1.141666,0.127724,-0.150170,0.812970,-0.192950,-0.239580,-0.186603,-0.145076,1.109006,0.099674,-0.150995,0.855510,0.476085,1473
0.162224,-0.043285,-0.177609,-0.152541,-0.004489,0.231332,-0.044194,-0.144439,0.978213,0.004841,-0.023887,0.026861,-0.211027,-0.138559,1.135746,0.122640,-0.150320,0.820681,-0.240917,-0.269527,-0.178799,-0.151041,1.101503,0.094226,-0.150856,0.866898,0.459062,1474
0.175260,-0.067876,-0.186231,-0.154516,-0.002916,0.251328,-0.043848,-0.145619,0.979298,0.010372,-0.035396,0.032548,-0.205185,-0.140821,1.129538,0.117489,-0.150417,0.829058,-0.256591,-0.284226,-0.168885,-0.151143,1.094101,0.089552,-0.149432,0.878593,0.441020,1475
0.197404,-0.056132,-0.192719,-0.151925,0.005354,0.269378,-0.043090,-0.146465,0.980576,0.022740,-0.025389,0.038331,-0.198605,-0.142693,1.123114,0.112425,-0.150238,0.838038,-0.276701,-0.294060,-0.162954,-0.152378,1.083182,0.086747,-0.149610,0.883360,0.421978,1476
0.193873,-0.052668,-0.217159,-0.139639,0.003418,0.246463,-0.042186,-0.147286,0.981064,0.027117,-0.024625,0.014652,-0.192143,-0.144448,1.115876,0.107770,-0.150124,0.846253,-0.290071,-0.268640,-0.156401,-0.156793,1.076023,0.086126,-0.145890,0.885763,0.403332,1477
0.194367,-0.067131,-0.216719,-0.117703,0.023024,0.214857,-0.040908,-0.148021,0.981033,0.038332,-0.022054,-0.000932,-0.185664,-0.146686,1.108652,0.103847,-0.149357,0.853415,-0.289573,-0.230532,-0.147705,-0.159038,1.065460,0.088104,-0.143871,0.885763,0.385966,1478
0.206420,-0.067172,-0.234876,-0.085608,0.029832,0.175917,-0.038895,-0.148644,0.980051,0.060406,-0.018670,-0.029479,-0.178783,-0.148925,1.100823,0.100993,-0.148362,0.859279,-0.309633,-0.179715,-0.136923,-0.159443,1.058533,0.088484,-0.144076,0.888179,0.369619,1479
0.227637,-0.057200,-0.229973,-0.068026,0.023310,0.157167,-0.036235,-0.149209,0.978837,0.079805,-0.016944,-0.036403,-0.171195,-0.150832,1.093157,0.098726,-0.147585,0.864518,-0.321800,-0.153270,-0.130153,-0.161040,1.051695,0.089533,-0.143823,0.885763,0.353757,1480
0.223192,-0.055515,-0.225470,-0.049989,0.020461,0.115537,-0.033348,-0.149793,0.977005,0.086602,-0.017527,-0.054966,-0.163755,-0.152682,1.085641,0.097059,-0.146903,0.868369,-0.314808,-0.111994,-0.122494,-0.161335,1.044945,0.089848,-0.143073,0.885763,0.339507,1481
0.224386,-0.047053,-0.221307,-0.039215,0.020829,0.094596,-0.030262,-0.150230,0.974893,0.092585,-0.013112,-0.063357,-0.156276,-0.154251,1.078264,0.095752,-0.146209,0.871522,-0.312586,-0.089773,-0.117452,-0.161511,1.038281,0.091249,-0.140853,0.885763,0.326075,1482
0.211127,-0.039485,-0.217434,-0.024491,0.029126,0.077435,-0.027151,-0.150402,0.972560,0.093318,-0.005180,-0.069999,-0.149238,-0.155567,1.071017,0.094936,-0.145238,0.874103,-0.299377,-0.066679,-0.114614,-0.160601,1.034981,0.090989,-0.141786,0.885763,0.313851,1483
0.188290,-0.027378,-0.195962,-0.021461,0.018774,0.063415,-0.024371,-0.150546,0.970351,0.083414,-0.004302,-0.066274,-0.142962,-0.156479,1.064484,0.094220,-0.144612,0.876217,-0.268031,-0.055457,-0.114454,-0.158697,1.031702,0.092960,-0.141976,0.883360,0.303053,1484
0.155032,-0.012059,-0.178281,-0.006855,0.014336,0.038849,-0.021901,-0.150508,0.968027,0.074088,0.001139,-0.069716,-0.137794,-0.156881,1.058542,0.093992,-0.144135,0.877512,-0.231180,-0.028667,-0.114141,-0.161013,1.031702,0.094334,-0.140323,0.883360,0.294379,1485
0.128630,-0.022467,-0.145959,0.001858,0.020729,0.031802,-0.019726,-0.150537,0.966124,0.065244,-0.000869,-0.057079,-0.133507,-0.157630,1.053676,0.094054,-0.143444,0.878572,-0.189612,-0.016877,-0.115462,-0.161237,1.031702,0.096070,-0.140283,0.883360,0.287483,1486
0.098127,-0.019615,-0.119505,0.010962,0.017188,0.026034,-0.017908,-0.150577,0.964566,0.054544,-0.001214,-0.046735,-0.130236,-0.158284,1.049693,0.094419,-0.142871,0.879440,-0.149091,-0.006039,-0.115635,-0.161548,1.031702,0.095867,-0.141292,0.883360,0.282300,1487
0.079400,-0.017750,-0.097833,0.007870,0.008584,0.021318,-0.016454,-0.150730,0.963291,0.043635,-0.004583,-0.038257,-0.127589,-0.158876,1.046432,0.094682,-0.142585,0.880151,-0.120933,-0.005955,-0.117217,-0.161919,1.031702,0.095841,-0.142523,0.883360,0.278063,1488
0.056405,-0.016549,-0.080109,0.006307,0.000334,0.017461,-0.015409,-0.151000,0.962247,0.031356,-0.008108,-0.031323,-0.125709,-0.159427,1.043762,0.094892,-0.142573,0.880733,-0.091783,-0.005275,-0.117340,-0.160872,1.031702,0.096538,-0.142482,0.883360,0.274822,1489
0.045511,-0.007854,-0.065582,0.008954,0.000496,0.014291,-0.014501,-0.151123,0.961392,0.027233,-0.003678,-0.025645,-0.124192,-0.159689,1.041576,0.095190,-0.142557,0.881209,-0.074800,-0.001172,-0.116973,-0.161483,1.031702,0.096405,-0.143152,0.883360,0.272286,1490
